Employee_ID,Att_Date,Status,Hours Worked 
E0069,27-01-2025,PRESENT,7.5
E0069,2025-01-28,WFH,7
E0069,29 Jan 2025,Present,9
E0069,30-01-2025,present,8
E0069,2025-01-31,present,8
E0069,03 Feb 2025,leave,
E0069,05 Feb 2025,PRESENT,8
E0069,02/07/2025,PRESENT,8
E0069,2025-02-10,PRESENT,9
E0069,2025-02-11,P,8
E0069,12-02-2025,present,8
E0069,2025-02-13,absent,
E0069,14-02-2025,Present,7
E0069,02/17/2025,present,7
E0069,2025-02-18,Present,8
E0069,19 Feb 2025,PRESENT,8
E0069,02/20/2025,P,8
E0069,21 Feb 2025,PRESENT,8
E0069,25 Feb 2025,present,8
E0069,27 Feb 2025,PRESENT,9
E0069,02/28/2025,present,8
E0069,03/03/2025,WFH,8
E0069,03/04/2025,Present,9
E0069,03/05/2025,Absent,
E0069,2025-03-06,Leave,
E0069,03/07/2025,Present,7
E0069,10 Mar 2025,present,9
E0069,11 Mar 2025,present,8
E0069,2025-03-12,present,7.5
E0069,2025-03-14,PRESENT,9
E0070,03-01-2025,present,8
E0070,01/06/2025,P,8
E0070,07 Jan 2025,present,9
E0070,08 Jan 2025,present,7
E0070,01/09/2025,present,8
E0070,01/10/2025,present,7.5
E0070,2025-01-13,wfh,8
E0070,01/14/2025,present,8
E0070,2025-01-15,leave,
E0070,01/16/2025,A,
E0070,17 Jan 2025,PRESENT,8
E0070,20 Jan 2025,P,9
E0070,01/21/2025,P,8
E0070,22 Jan 2025,PRESENT,8
E0070,23 Jan 2025,P,8
E0070,24-01-2025,present,8
E0070,27 Jan 2025,P,8
E0070,01/28/2025,PRESENT,7.5
E0070,2025-01-29,Present,7.5
E0070,01/31/2025,Present,8
E0070,03 Feb 2025,P,8
E0070,2025-02-05,present,9
E0070,06-02-2025,P,7
E0070,07 Feb 2025,PRESENT,7.5
E0070,02/10/2025,PRESENT,7.5
E0070,02/11/2025,present,9
E0070,02/12/2025,Present,8
E0070,02/14/2025,present,7
E0070,17 Feb 2025,WFH,7.5
E0070,18 Feb 2025,Present,7.5
E0070,02/19/2025,present,7
E0070,20 Feb 2025,P,8
E0070,21-02-2025,Present,7
E0070,25-02-2025,present,7
E0070,26 Feb 2025,PRESENT,9
E0070,2025-02-27,present,7
E0070,28-02-2025,PRESENT,7.5
E0070,03-03-2025,PRESENT,8
E0070,04-03-2025,PRESENT,7.5
E0070,03/05/2025,P,9
E0070,03/06/2025,leave,
E0070,07-03-2025,P,7.5
E0070,10-03-2025,Present,9
E0070,11 Mar 2025,PRESENT,7.5
E0070,12-03-2025,present,8
E0071,2025-01-02,P,8
E0071,03-01-2025,present,7.5
E0071,06 Jan 2025,P,7
E0071,01/07/2025,present,8
E0071,09-01-2025,present,8
E0071,01/14/2025,Present,8
E0071,15-01-2025,PRESENT,8
E0071,16-01-2025,present,9
E0071,01/17/2025,PRESENT,7
E0071,20 Jan 2025,P,8
E0071,21-01-2025,PRESENT,8
E0071,2025-01-22,PRESENT,8
E0071,2025-01-24,On Leave,
E0071,27 Jan 2025,PRESENT,8
E0071,28-01-2025,Present,7
E0071,01/29/2025,P,8
E0071,30 Jan 2025,PRESENT,7
E0071,31-01-2025,Present,8
E0071,04-02-2025,Present,9
E0071,02/05/2025,P,7
E0071,06-02-2025,Present,7.5
E0071,2025-02-10,Present,8
E0071,02/11/2025,present,8
E0071,12 Feb 2025,Present,7
E0071,13 Feb 2025,PRESENT,8
E0071,18-02-2025,Present,8
E0071,19 Feb 2025,present,8
E0071,2025-02-20,absent,
E0071,2025-02-24,present,7
E0071,25 Feb 2025,present,9
E0071,26 Feb 2025,PRESENT,8
E0071,28-02-2025,PRESENT,9
E0071,03 Mar 2025,P,9
E0071,04-03-2025,Leave,
E0071,2025-03-05,Present,9
E0071,03/06/2025,Present,8
E0071,2025-03-07,Present,8
E0071,11 Mar 2025,A,
E0071,12 Mar 2025,present,8
E0071,2025-03-13,absent,
E0071,03/14/2025,P,7
E0071,17 Mar 2025,Present,8
E0072,02 Jan 2025,present,8
E0072,03-01-2025,PRESENT,8
E0072,06 Jan 2025,PRESENT,7.5
E0072,07 Jan 2025,P,7
E0072,01/08/2025,P,7
E0072,09-01-2025,PRESENT,7
E0072,10-01-2025,P,7.5
E0072,2025-01-13,wfh,8
E0072,14 Jan 2025,Absent,
E0072,15-01-2025,present,7.5
E0072,01/17/2025,Work From Home,8
E0072,01/20/2025,Present,8
E0072,21-01-2025,absent,
E0072,23-01-2025,P,9
E0072,24-01-2025,L,
E0072,27 Jan 2025,Present,7.5
E0072,28 Jan 2025,A,
E0072,29 Jan 2025,P,8
E0072,30-01-2025,PRESENT,7.5
E0072,31 Jan 2025,Leave,
E0072,04 Feb 2025,present,7.5
E0072,05 Feb 2025,present,8
E0072,06 Feb 2025,P,8
E0072,07 Feb 2025,Present,8
E0072,2025-02-10,present,9
E0072,2025-02-12,P,8
E0072,2025-02-13,Present,7.5
E0072,02/14/2025,present,8
E0072,02/17/2025,present,7
E0072,18-02-2025,present,8
E0072,20 Feb 2025,PRESENT,8
E0072,21-02-2025,wfh,8
E0072,2025-02-24,Present,7
E0072,02/25/2025,Present,8
E0072,26 Feb 2025,present,7.5
E0072,27 Feb 2025,P,9
E0072,2025-02-28,present,7
E0072,2025-03-04,Present,7.5
E0072,2025-03-05,P,7.5
E0072,06-03-2025,P,8
E0072,07 Mar 2025,PRESENT,7
E0072,10-03-2025,P,9
E0072,11-03-2025,Present,8
E0072,2025-03-13,present,7
E0072,14-03-2025,P,8
E0072,2025-03-17,L,
E0073,03 Jan 2025,present,9
E0073,2025-01-06,Work From Home,8
E0073,07-01-2025,PRESENT,8
E0073,01/08/2025,present,9
E0073,2025-01-09,L,
E0073,10-01-2025,P,9
E0073,13-01-2025,P,9
E0073,14 Jan 2025,A,
E0073,01/15/2025,present,8
E0073,2025-01-16,PRESENT,8
E0073,17-01-2025,Present,7
E0073,20-01-2025,PRESENT,7.5
E0073,2025-01-21,Work From Home,9
E0073,2025-01-23,P,7
E0073,27 Jan 2025,PRESENT,8
E0073,28-01-2025,P,8
E0073,2025-01-30,absent,
E0073,01/31/2025,Present,8
E0073,02/03/2025,absent,
E0073,2025-02-04,PRESENT,9
E0073,2025-02-05,PRESENT,8
E0073,06 Feb 2025,WFH,9
E0073,02/07/2025,Leave,
E0073,10 Feb 2025,Work From Home,8
E0073,12-02-2025,present,8
E0073,2025-02-14,Present,7.5
E0073,17 Feb 2025,leave,
E0073,18 Feb 2025,Present,7
E0073,02/20/2025,P,8
E0073,2025-02-21,On Leave,
E0073,02/24/2025,Work From Home,8
E0073,26 Feb 2025,Absent,
E0073,27-02-2025,Present,7.5
E0073,28 Feb 2025,present,9
E0073,04-03-2025,P,8
E0073,2025-03-06,present,8
E0073,03/07/2025,Present,9
E0073,10-03-2025,absent,
E0073,2025-03-11,P,8
E0073,03/12/2025,P,8
E0073,13-03-2025,Leave,
E0073,14 Mar 2025,WFH,9
E0074,02-01-2025,P,9
E0074,01/06/2025,L,
E0074,01/07/2025,present,8
E0074,01/08/2025,P,9
E0074,09-01-2025,leave,
E0074,10 Jan 2025,Absent,
E0074,13 Jan 2025,present,7
E0074,01/14/2025,present,8
E0074,15-01-2025,leave,
E0074,16-01-2025,Leave,
E0074,20-01-2025,PRESENT,8
E0074,2025-01-22,present,8
E0074,2025-01-23,leave,
E0074,2025-01-24,present,8
E0074,27-01-2025,present,8
E0074,28-01-2025,PRESENT,7.5
E0074,29 Jan 2025,PRESENT,8
E0074,01/31/2025,wfh,8
E0074,03-02-2025,present,8
E0074,02/04/2025,A,
E0074,05 Feb 2025,Present,7
E0074,02/06/2025,present,7.5
E0074,10-02-2025,Present,7.5
E0074,02/12/2025,present,8
E0074,02/13/2025,Present,9
E0074,14-02-2025,Present,7
E0074,17-02-2025,Leave,
E0074,19-02-2025,P,7
E0074,20 Feb 2025,P,9
E0074,02/21/2025,Present,8
E0074,24-02-2025,absent,
E0074,2025-02-25,leave,
E0074,26-02-2025,Present,8
E0074,2025-02-28,present,7.5
E0074,03-03-2025,leave,
E0074,04 Mar 2025,Present,8
E0074,05 Mar 2025,PRESENT,8
E0074,07-03-2025,absent,
E0074,2025-03-10,P,8
E0074,2025-03-11,P,8
E0074,12-03-2025,present,8
E0074,2025-03-14,Present,8
E0074,03/17/2025,Present,8
E0074,03/19/2025,present,8
E0074,21 Mar 2025,P,7.5
E0075,01/03/2025,A,
E0075,06-01-2025,P,8
E0075,2025-01-07,P,7.5
E0075,09 Jan 2025,L,
E0075,10-01-2025,present,7.5
E0075,14 Jan 2025,leave,
E0075,15-01-2025,PRESENT,7
E0075,2025-01-16,WFH,8
E0075,17 Jan 2025,Present,8
E0075,2025-01-20,present,8
E0075,01/22/2025,Present,7
E0075,23 Jan 2025,P,7.5
E0075,24 Jan 2025,present,8
E0075,2025-01-28,PRESENT,9
E0075,2025-01-29,Leave,
E0075,30 Jan 2025,Present,8
E0075,2025-01-31,present,7.5
E0075,03-02-2025,Present,9
E0075,2025-02-04,present,9
E0075,02/06/2025,Present,8
E0075,07 Feb 2025,absent,
E0075,10-02-2025,leave,
E0075,2025-02-11,present,7.5
E0075,13-02-2025,present,8
E0075,17-02-2025,Present,8
E0075,02/18/2025,PRESENT,7
E0075,20-02-2025,Leave,
E0075,21-02-2025,Present,9
E0075,25-02-2025,present,7.5
E0075,2025-02-26,P,8
E0075,27-02-2025,P,8
E0075,2025-02-28,PRESENT,9
E0075,2025-03-04,present,8
E0075,05-03-2025,PRESENT,8
E0075,03/07/2025,Absent,
E0075,10-03-2025,A,
E0075,11-03-2025,Leave,
E0075,12 Mar 2025,present,8
E0075,2025-03-13,Present,8
E0075,14 Mar 2025,wfh,8
E0075,17 Mar 2025,On Leave,
E0075,18 Mar 2025,PRESENT,8
E0076,01/02/2025,P,7.5
E0076,2025-01-03,On Leave,
E0076,01/06/2025,PRESENT,8
E0076,07 Jan 2025,Present,8
E0076,08 Jan 2025,P,8
E0076,01/09/2025,PRESENT,8
E0076,10-01-2025,Present,8
E0076,13-01-2025,PRESENT,9
E0076,14-01-2025,Leave,
E0076,15-01-2025,P,7
E0076,16 Jan 2025,PRESENT,9
E0076,2025-01-20,Present,8
E0076,21-01-2025,PRESENT,9
E0076,01/22/2025,WFH,9
E0076,2025-01-23,PRESENT,8
E0076,24-01-2025,P,9
E0076,2025-01-27,present,8
E0076,29 Jan 2025,PRESENT,7
E0076,30 Jan 2025,P,7
E0076,31-01-2025,L,
E0076,03-02-2025,Leave,
E0076,02/04/2025,Work From Home,9
E0076,05-02-2025,Present,7.5
E0076,02/06/2025,present,7
E0076,10-02-2025,PRESENT,9
E0076,02/11/2025,Work From Home,8
E0076,2025-02-12,present,8
E0076,13-02-2025,P,7
E0076,14-02-2025,P,8
E0076,17 Feb 2025,Present,7
E0076,02/19/2025,Present,9
E0076,02/21/2025,present,9
E0076,24-02-2025,PRESENT,7.5
E0076,02/25/2025,P,8
E0076,2025-02-26,present,7.5
E0076,2025-02-27,present,8
E0076,2025-02-28,P,7.5
E0076,03-03-2025,present,8
E0076,03/04/2025,present,7.5
E0076,05-03-2025,Present,7
E0076,06-03-2025,P,9
E0076,2025-03-07,P,8
E0077,02-01-2025,Leave,
E0077,06-01-2025,present,8
E0077,07 Jan 2025,leave,
E0077,01/08/2025,P,8
E0077,01/09/2025,P,8
E0077,01/13/2025,WFH,8
E0077,14 Jan 2025,On Leave,
E0077,2025-01-15,present,7
E0077,01/17/2025,WFH,9
E0077,01/20/2025,PRESENT,7.5
E0077,01/21/2025,P,9
E0077,2025-01-22,present,7
E0077,23-01-2025,P,9
E0077,24-01-2025,P,7
E0077,27-01-2025,PRESENT,8
E0077,28 Jan 2025,P,9
E0077,29-01-2025,Present,8
E0077,30 Jan 2025,PRESENT,7.5
E0077,01/31/2025,P,8
E0077,2025-02-03,absent,
E0077,02/04/2025,Leave,
E0077,05-02-2025,P,7.5
E0077,2025-02-06,present,8
E0077,02/07/2025,present,7.5
E0077,02/10/2025,P,8
E0077,11-02-2025,wfh,9
E0077,02/12/2025,PRESENT,8
E0077,13-02-2025,Present,7.5
E0077,02/14/2025,Work From Home,9
E0077,02/17/2025,P,8
E0077,02/18/2025,present,7
E0077,2025-02-19,Present,8
E0077,02/21/2025,Present,8
E0077,25-02-2025,P,8
E0077,26-02-2025,Present,9
E0077,27-02-2025,WFH,8
E0077,03/04/2025,Leave,
E0077,03/05/2025,Present,8
E0077,03/06/2025,P,8
E0077,07 Mar 2025,present,7
E0077,2025-03-10,PRESENT,8
E0077,12 Mar 2025,L,
E0077,13-03-2025,P,7.5
E0077,2025-03-17,PRESENT,8
E0078,01/02/2025,P,8
E0078,01/03/2025,present,9
E0078,06 Jan 2025,P,7.5
E0078,01/07/2025,present,8
E0078,09-01-2025,Leave,
E0078,10 Jan 2025,Work From Home,7.5
E0078,13-01-2025,present,7
E0078,15-01-2025,wfh,9
E0078,2025-01-17,present,9
E0078,2025-01-20,present,8
E0078,21 Jan 2025,leave,
E0078,2025-01-22,Leave,
E0078,23-01-2025,PRESENT,7.5
E0078,24 Jan 2025,PRESENT,9
E0078,27 Jan 2025,PRESENT,8
E0078,29 Jan 2025,leave,
E0078,2025-01-30,absent,
E0078,31 Jan 2025,Work From Home,7.5
E0078,03 Feb 2025,Work From Home,8
E0078,02/05/2025,WFH,8
E0078,2025-02-06,present,8
E0078,2025-02-07,Present,8
E0078,02/10/2025,P,8
E0078,11 Feb 2025,absent,
E0078,13-02-2025,P,7.5
E0078,02/14/2025,PRESENT,7.5
E0078,17-02-2025,Present,8
E0078,02/18/2025,present,7.5
E0078,2025-02-20,absent,
E0078,21 Feb 2025,Present,8
E0078,24-02-2025,Present,7
E0078,02/26/2025,Work From Home,7.5
E0078,2025-02-27,P,7
E0078,2025-02-28,PRESENT,9
E0078,2025-03-03,L,
E0078,04-03-2025,L,
E0078,05-03-2025,present,9
E0078,03/07/2025,A,
E0078,10 Mar 2025,present,8
E0078,03/12/2025,P,7.5
E0078,14-03-2025,PRESENT,7
E0078,2025-03-18,WFH,7
E0078,19-03-2025,Present,7
E0078,03/20/2025,present,9
E0078,03/21/2025,PRESENT,8
E0079,02-01-2025,PRESENT,7.5
E0079,01/03/2025,Present,8
E0079,01/06/2025,PRESENT,8
E0079,01/08/2025,Present,8
E0079,01/10/2025,absent,
E0079,01/13/2025,On Leave,
E0079,01/14/2025,P,7.5
E0079,01/15/2025,PRESENT,8
E0079,16 Jan 2025,present,8
E0079,17 Jan 2025,Present,8
E0079,21 Jan 2025,present,8
E0079,22 Jan 2025,present,7.5
E0079,01/23/2025,P,7
E0079,01/27/2025,present,8
E0079,28 Jan 2025,Work From Home,9
E0079,29 Jan 2025,PRESENT,8
E0079,01/30/2025,PRESENT,7.5
E0079,01/31/2025,WFH,9
E0079,02/03/2025,PRESENT,8
E0079,02/04/2025,present,9
E0079,05-02-2025,PRESENT,8
E0079,2025-02-07,PRESENT,7.5
E0079,10-02-2025,P,7.5
E0079,11 Feb 2025,PRESENT,8
E0079,12 Feb 2025,present,7
E0079,2025-02-13,PRESENT,7
E0079,14 Feb 2025,Present,7.5
E0079,17 Feb 2025,PRESENT,9
E0079,2025-02-18,P,9
E0079,20-02-2025,PRESENT,8
E0079,21-02-2025,Present,7.5
E0079,25-02-2025,Work From Home,7
E0079,26-02-2025,PRESENT,7
E0079,2025-02-28,present,8
E0079,04 Mar 2025,present,7
E0079,2025-03-05,Absent,
E0079,06-03-2025,present,9
E0079,03/07/2025,P,7
E0079,03/10/2025,present,8
E0079,12 Mar 2025,L,
E0079,14-03-2025,P,7.5
E0079,17-03-2025,P,7.5
E0080,02-01-2025,P,9
E0080,01/07/2025,P,8
E0080,2025-01-08,wfh,8
E0080,09 Jan 2025,Present,9
E0080,2025-01-10,Present,8
E0080,13-01-2025,present,7
E0080,14 Jan 2025,leave,
E0080,16 Jan 2025,PRESENT,8
E0080,01/17/2025,Present,7
E0080,21 Jan 2025,PRESENT,8
E0080,23 Jan 2025,P,8
E0080,24 Jan 2025,Leave,
E0080,27-01-2025,L,
E0080,28-01-2025,Leave,
E0080,01/30/2025,PRESENT,9
E0080,03 Feb 2025,P,8
E0080,04-02-2025,Work From Home,7
E0080,2025-02-05,P,7.5
E0080,06 Feb 2025,PRESENT,8
E0080,02/07/2025,PRESENT,7
E0080,2025-02-10,present,8
E0080,2025-02-11,Work From Home,8
E0080,12 Feb 2025,PRESENT,8
E0080,2025-02-14,PRESENT,8
E0080,17-02-2025,absent,
E0080,02/19/2025,present,8
E0080,02/20/2025,P,8
E0080,21-02-2025,leave,
E0080,24 Feb 2025,PRESENT,8
E0080,02/25/2025,P,9
E0080,26-02-2025,present,7
E0080,28 Feb 2025,present,7
E0080,2025-03-03,PRESENT,7.5
E0080,03/05/2025,P,8
E0080,2025-03-06,Present,7
E0080,07-03-2025,PRESENT,8
E0080,2025-03-10,Absent,
E0080,11 Mar 2025,Present,7.5
E0080,12 Mar 2025,leave,
E0080,13 Mar 2025,PRESENT,9
E0080,03/14/2025,P,7
E0080,2025-03-17,present,8
E0081,01/03/2025,Present,7
E0081,06 Jan 2025,present,7.5
E0081,07-01-2025,wfh,7.5
E0081,01/08/2025,P,8
E0081,2025-01-09,Present,7
E0081,10 Jan 2025,P,8
E0081,2025-01-13,present,8
E0081,15-01-2025,Present,7.5
E0081,17 Jan 2025,PRESENT,7
E0081,01/20/2025,PRESENT,7
E0081,01/21/2025,PRESENT,7
E0081,2025-01-22,A,
E0081,2025-01-24,present,8
E0081,01/27/2025,present,8
E0081,28 Jan 2025,present,8
E0081,29-01-2025,Present,7.5
E0081,30 Jan 2025,P,8
E0081,31 Jan 2025,Present,9
E0081,03 Feb 2025,WFH,8
E0081,02/04/2025,PRESENT,8
E0081,05-02-2025,PRESENT,7.5
E0081,2025-02-06,WFH,7.5
E0081,02/10/2025,PRESENT,9
E0081,11-02-2025,PRESENT,8
E0081,02/12/2025,present,7.5
E0081,13 Feb 2025,PRESENT,7
E0081,18 Feb 2025,Present,8
E0081,19-02-2025,absent,
E0081,2025-02-20,WFH,8
E0081,21 Feb 2025,P,7.5
E0081,24-02-2025,PRESENT,8
E0081,2025-02-25,PRESENT,9
E0081,02/26/2025,Work From Home,7.5
E0081,28-02-2025,Present,7.5
E0081,03 Mar 2025,WFH,8
E0081,04 Mar 2025,PRESENT,9
E0081,05-03-2025,Present,8
E0081,03/07/2025,Present,9
E0081,2025-03-10,PRESENT,9
E0081,11-03-2025,Present,8
E0081,2025-03-12,P,8
E0083,2025-01-03,Present,8
E0083,2025-01-06,P,9
E0083,01/07/2025,P,7.5
E0083,2025-01-08,present,7.5
E0083,09 Jan 2025,Present,8
E0083,01/10/2025,P,7
E0083,2025-01-14,PRESENT,7
E0083,15 Jan 2025,absent,
E0083,16 Jan 2025,present,8
E0083,01/17/2025,PRESENT,8
E0083,01/21/2025,Work From Home,8
E0083,22-01-2025,On Leave,
E0083,24-01-2025,P,8
E0083,2025-01-27,present,7.5
E0083,28-01-2025,P,7.5
E0083,29 Jan 2025,PRESENT,9
E0083,01/30/2025,P,9
E0083,03 Feb 2025,present,7
E0083,05-02-2025,PRESENT,8
E0083,06-02-2025,present,9
E0083,2025-02-07,Present,7
E0083,02/10/2025,Absent,
E0083,2025-02-11,present,7
E0083,2025-02-12,Present,9
E0083,13 Feb 2025,L,
E0083,2025-02-17,Present,8
E0083,2025-02-18,Present,8
E0083,19 Feb 2025,Present,7
E0083,20 Feb 2025,P,8
E0083,2025-02-21,A,
E0083,2025-02-25,P,9
E0083,2025-02-26,present,7.5
E0083,27 Feb 2025,present,9
E0083,28-02-2025,present,7.5
E0083,03/03/2025,PRESENT,8
E0083,04-03-2025,P,8
E0083,05 Mar 2025,P,7.5
E0083,03/06/2025,Present,9
E0083,03/07/2025,Present,7
E0083,11-03-2025,present,9
E0083,03/12/2025,present,9
E0083,13-03-2025,P,7.5
E0084,01/02/2025,Present,8
E0084,03-01-2025,present,8
E0084,07-01-2025,On Leave,
E0084,08 Jan 2025,P,7.5
E0084,01/10/2025,WFH,7.5
E0084,13-01-2025,P,8
E0084,14 Jan 2025,P,7.5
E0084,2025-01-16,P,8
E0084,01/17/2025,Present,7.5
E0084,01/20/2025,present,7
E0084,21-01-2025,L,
E0084,23 Jan 2025,Present,8
E0084,2025-01-27,Present,8
E0084,2025-01-28,Present,9
E0084,29 Jan 2025,present,8
E0084,31 Jan 2025,Present,8
E0084,03-02-2025,present,9
E0084,04 Feb 2025,P,8
E0084,06-02-2025,PRESENT,8
E0084,02/07/2025,present,8
E0084,10-02-2025,P,9
E0084,12-02-2025,present,8
E0084,14 Feb 2025,P,7.5
E0084,17 Feb 2025,P,8
E0084,19 Feb 2025,Present,8
E0084,2025-02-20,P,8
E0084,02/21/2025,Present,8
E0084,2025-02-25,PRESENT,8
E0084,2025-02-26,Present,8
E0084,02/27/2025,PRESENT,7
E0084,03/03/2025,WFH,7
E0084,05 Mar 2025,P,7
E0084,03/07/2025,Present,7
E0084,03/10/2025,present,7
E0084,03/11/2025,PRESENT,9
E0084,2025-03-13,Present,8
E0084,17-03-2025,P,8
E0084,2025-03-18,Present,9
E0084,2025-03-20,P,7
E0084,2025-03-21,PRESENT,8
E0085,2025-01-02,present,8
E0085,06-01-2025,P,9
E0085,07-01-2025,present,8
E0085,2025-01-08,present,8
E0085,2025-01-09,PRESENT,8
E0085,10 Jan 2025,Present,8
E0085,01/14/2025,P,8
E0085,01/15/2025,Work From Home,7.5
E0085,16 Jan 2025,PRESENT,8
E0085,01/20/2025,WFH,7.5
E0085,01/21/2025,PRESENT,7.5
E0085,22 Jan 2025,Present,8
E0085,2025-01-23,P,8
E0085,24 Jan 2025,present,8
E0085,01/27/2025,On Leave,
E0085,2025-01-28,Present,7.5
E0085,01/29/2025,present,7
E0085,01/30/2025,present,8
E0085,31 Jan 2025,WFH,9
E0085,02/04/2025,P,8
E0085,2025-02-05,PRESENT,8
E0085,2025-02-06,PRESENT,7.5
E0085,07 Feb 2025,PRESENT,7
E0085,11-02-2025,Present,8
E0085,12-02-2025,Present,8
E0085,13 Feb 2025,Present,8
E0085,02/17/2025,PRESENT,9
E0085,2025-02-18,PRESENT,8
E0085,19-02-2025,absent,
E0085,2025-02-20,P,7.5
E0085,21-02-2025,On Leave,
E0085,02/25/2025,Present,7.5
E0085,26-02-2025,P,7
E0085,27-02-2025,present,8
E0085,03 Mar 2025,present,8
E0085,2025-03-04,P,7.5
E0085,2025-03-05,Present,8
E0085,03/07/2025,present,8
E0085,10 Mar 2025,Present,8
E0085,12 Mar 2025,PRESENT,8
E0085,13 Mar 2025,P,9
E0085,14-03-2025,P,8
E0086,2025-01-02,P,7.5
E0086,06-01-2025,PRESENT,7
E0086,01/07/2025,PRESENT,8
E0086,2025-01-08,present,9
E0086,09 Jan 2025,Present,8
E0086,2025-01-10,On Leave,
E0086,13 Jan 2025,PRESENT,8
E0086,2025-01-14,PRESENT,8
E0086,15-01-2025,present,8
E0086,16 Jan 2025,Present,8
E0086,01/17/2025,absent,
E0086,2025-01-20,PRESENT,8
E0086,01/21/2025,WFH,8
E0086,23 Jan 2025,present,8
E0086,24-01-2025,present,9
E0086,28-01-2025,Leave,
E0086,29-01-2025,P,8
E0086,30-01-2025,Work From Home,8
E0086,31 Jan 2025,present,7
E0086,03 Feb 2025,present,8
E0086,05-02-2025,present,8
E0086,06 Feb 2025,Present,9
E0086,02/07/2025,PRESENT,7.5
E0086,02/10/2025,Present,7
E0086,11 Feb 2025,present,8
E0086,12-02-2025,PRESENT,8
E0086,13-02-2025,Present,8
E0086,14-02-2025,Absent,
E0086,02/17/2025,present,8
E0086,19 Feb 2025,Present,8
E0086,20 Feb 2025,P,7.5
E0086,21 Feb 2025,PRESENT,8
E0086,24-02-2025,Present,9
E0086,2025-02-25,P,7
E0086,2025-02-26,present,7
E0086,28 Feb 2025,Absent,
E0086,03-03-2025,Absent,
E0086,05-03-2025,P,9
E0086,06 Mar 2025,Absent,
E0086,11 Mar 2025,present,8
E0086,2025-03-13,PRESENT,7.5
E0086,2025-03-14,P,8
E0086,17 Mar 2025,Present,8
E0086,2025-03-18,present,8
E0087,2025-01-03,Absent,
E0087,06 Jan 2025,Present,7.5
E0087,07 Jan 2025,present,8
E0087,2025-01-08,Present,8
E0087,2025-01-09,present,8
E0087,10-01-2025,wfh,8
E0087,01/14/2025,Present,8
E0087,15 Jan 2025,PRESENT,8
E0087,16-01-2025,leave,
E0087,17 Jan 2025,absent,
E0087,20-01-2025,PRESENT,7.5
E0087,22-01-2025,A,
E0087,23-01-2025,PRESENT,9
E0087,24-01-2025,present,8
E0087,2025-01-27,P,9
E0087,2025-01-28,present,8
E0087,01/30/2025,PRESENT,7
E0087,01/31/2025,Present,8
E0087,02/03/2025,present,8
E0087,2025-02-04,present,7
E0087,05-02-2025,present,7.5
E0087,06 Feb 2025,PRESENT,8
E0087,07-02-2025,PRESENT,7
E0087,02/10/2025,PRESENT,7
E0087,11-02-2025,present,8
E0087,02/12/2025,PRESENT,7
E0087,13 Feb 2025,P,7
E0087,14 Feb 2025,PRESENT,8
E0087,02/17/2025,P,8
E0087,02/18/2025,PRESENT,9
E0087,19-02-2025,Present,8
E0087,20 Feb 2025,P,8
E0087,21 Feb 2025,present,7
E0087,02/25/2025,present,7
E0087,26 Feb 2025,PRESENT,7.5
E0087,2025-02-28,Present,8
E0087,03-03-2025,wfh,7
E0087,04-03-2025,PRESENT,7
E0087,05-03-2025,present,8
E0087,06 Mar 2025,Absent,
E0087,07 Mar 2025,Present,9
E0087,10-03-2025,P,8
E0087,12 Mar 2025,L,
E0087,2025-03-13,Present,8
E0087,14-03-2025,Present,8
E0089,2025-01-02,Present,8
E0089,01/03/2025,Present,7.5
E0089,06 Jan 2025,present,7
E0089,2025-01-07,present,7.5
E0089,2025-01-08,Present,8
E0089,01/09/2025,P,8
E0089,2025-01-13,P,9
E0089,14 Jan 2025,present,8
E0089,15-01-2025,PRESENT,9
E0089,2025-01-16,PRESENT,9
E0089,17-01-2025,Present,7.5
E0089,20-01-2025,wfh,8
E0089,21 Jan 2025,A,
E0089,22 Jan 2025,P,8
E0089,24 Jan 2025,A,
E0089,2025-01-28,Present,7
E0089,01/29/2025,Present,8
E0089,31-01-2025,A,
E0089,04 Feb 2025,present,7
E0089,02/05/2025,P,8
E0089,2025-02-07,present,7.5
E0089,10-02-2025,PRESENT,8
E0089,2025-02-11,P,8
E0089,13-02-2025,Present,7.5
E0089,02/14/2025,P,9
E0089,17-02-2025,present,7.5
E0089,2025-02-18,P,7.5
E0089,20-02-2025,Present,8
E0089,2025-02-21,Present,7
E0089,24-02-2025,Absent,
E0089,02/26/2025,present,7.5
E0089,28 Feb 2025,P,9
E0089,03-03-2025,PRESENT,8
E0089,03/05/2025,PRESENT,8
E0089,03/06/2025,PRESENT,9
E0089,03/07/2025,Present,9
E0089,2025-03-10,wfh,7
E0089,2025-03-11,PRESENT,9
E0089,12-03-2025,PRESENT,7.5
E0089,2025-03-13,Present,7
E0089,14 Mar 2025,present,8
E0089,2025-03-17,P,8
E0090,02 Jan 2025,PRESENT,8
E0090,06-01-2025,present,8
E0090,01/07/2025,Present,9
E0090,2025-01-08,P,8
E0090,09-01-2025,P,7.5
E0090,2025-01-10,Present,8
E0090,01/14/2025,PRESENT,9
E0090,16 Jan 2025,present,8
E0090,17-01-2025,Present,7.5
E0090,01/20/2025,P,7
E0090,21 Jan 2025,Present,8
E0090,22 Jan 2025,Leave,
E0090,23 Jan 2025,PRESENT,8
E0090,01/24/2025,present,8
E0090,01/27/2025,Present,9
E0090,28 Jan 2025,WFH,8
E0090,2025-01-29,present,7
E0090,2025-01-30,P,8
